,Entity,Year,Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Geo Biomass Other - TWh (zero filled),GDP_PPP
849,European Union,2002,12.1395995,0.6942113888888889,96.11166,867.5114363888889,2474.7957897222223,3739.978883333333,3301.900777777778,7493.603466666666,42.74176816,10421692535269.3
850,European Union,2003,15.212674808333334,1.201785,116.93747777777776,833.7117116666666,2472.1425366666667,3941.938116666666,3414.386611111111,7525.458586111111,48.96397302,10683698802297.1
851,European Union,2004,20.30922395277777,1.9556113888888889,154.283075,879.7722611111111,2514.4524530555555,4048.062569444444,3355.410752777778,7571.066563888889,58.43036373,11226212370696.7
852,European Union,2005,34.85475425,3.901960555555555,181.73127194444444,826.9264908333332,2465.6498825,4186.891983333333,3244.102233333333,7590.000622222222,66.40735694,11680192493255.8
853,European Union,2006,53.31678991666667,6.632715277777778,208.74583472222224,831.2729269444444,2445.139464444444,4173.682669444444,3332.154902777778,7594.681080555555,75.6664853,12727990162161.1
854,European Union,2007,72.92011258333334,9.999805833333332,263.28311194444444,820.8869369444444,2317.609433333333,4105.031916666667,3362.5197194444445,7432.804294444444,84.42127655,13606998436510.6
855,European Union,2008,95.860481,19.63578972222222,296.7583438888889,863.8198016666666,2336.8764894444444,4187.076772222223,3118.163813888889,7359.809847222222,94.12772707,14292763033030.9
856,European Union,2009,113.06161847222222,37.01442222222222,324.12210611111107,866.0985705555556,2164.817118611112,3933.2735722222224,2766.5491366666665,6942.14775,103.1579874,14028420730863.0
857,European Union,2010,134.47837458333333,60.2658075,363.1004213888889,972.2120936111112,2227.2733027777776,4228.098186111111,2900.882672222222,6881.9810638888885,117.3203413,14511261194175.7
858,European Union,2011,144.42229258333333,119.8528075,426.32772027777776,795.9349133333333,2171.7297772222223,3890.439269444444,2986.35275,6672.728305555555,125.2168169,15191344334304.0
859,European Union,2012,158.78639069444446,179.92266694444444,482.6671655555556,852.4653147222223,2092.025470833333,3821.749625,2973.457066666667,6401.964136111111,139.4771695,15420823919266.2
860,European Union,2013,138.74280894444445,214.5619569444445,536.4260224999999,938.9489108333332,2064.807608611111,3745.064425,2916.4667388888893,6241.5621083333335,146.4006545,15968822032977.7
861,European Union,2014,149.5257924722222,237.77415277777777,561.8435877777778,938.8684908333332,2068.5207466666666,3313.778372222222,2778.250847222222,6116.070000000001,152.598944,16446499974150.7
862,European Union,2015,153.63465616666667,253.94613416666664,665.5916461111111,844.0741344444444,1991.0175069444444,3467.134877777778,2774.2262883333333,6216.085513888888,157.8029135,16991709093455.8
863,European Union,2016,154.05601827777778,252.6049069444444,670.9582119444444,861.7490252777778,1931.8495963888888,3681.6176166666655,2662.428736944444,6335.997769444444,159.7327652,18078036419821.9
864,European Union,2017,164.44962997222223,268.4181211111111,780.7242861111112,728.225245,1899.2206788888889,3851.7440833333335,2622.106659722222,6444.349577777778,163.505494,19041728932800.8
865,European Union,2018,176.63794883333333,285.3656252777778,796.5619086111111,852.1197013888889,1894.3125688888888,3780.570477777778,2509.180659722222,6459.1532,164.5753312,19950289461891.1
866,European Union,2019,178.31885933333336,310.1447172222222,902.6115091666668,785.2856666666667,1895.58624,3912.177708333333,2032.4661277777773,6437.385975,168.7799162,20602233347586.6
867,European Union,2020,182.8007498055556,360.5461133333333,973.7277636111112,843.7806305555556,1697.1983222222225,3799.387091666667,1641.7792605555555,5564.534541666667,169.5629167,20045012634929.7
868,Finland,1990,0.0,0.0013888888888888,0.0,30.16835027777778,53.00584805555555,25.21,61.2875,133.65544055555554,5.156,90435918646.5484
869,Finland,1991,0.0,0.0013888888888888,0.0016666666666666,36.661055000000005,53.8216375,26.57,61.211666666666666,132.63072,4.999,87990878815.218
870,Finland,1992,0.0,0.0016666666666666,0.0066666666666666,41.96689111111111,53.128655,27.59,55.71361111111111,131.24066916666666,4.95,87030967224.0363
871,Finland,1993,0.0,0.0019444444444444,0.0122222222222222,37.42704833333333,54.97076027777777,28.51,63.68888888888889,124.88457,5.958,88504110358.5579
872,Finland,1994,0.0,0.0022222222222222,0.02,32.72166111111111,53.590643333333325,31.47,77.55638888888888,129.39041972222222,6.465,93976432625.6631
873,Finland,1995,0.0,0.0022222222222222,0.03,35.88075194444444,53.00584805555555,32.68,68.605,117.56854833333333,6.608,99992998897.0726
874,Finland,1996,0.0,0.0027777777777777,0.0305555555555555,32.83866444444445,54.61695916666666,34.18944444444444,81.74694444444445,122.37473694444444,5.889,102913408291.504
875,Finland,1997,0.0,0.0033333333333333,0.0461111111111111,33.09455666666667,58.628655,33.63833333333333,77.42805555555556,120.5843797222222,7.891,112020065286.993
876,Finland,1998,0.0,0.0036111111111111,0.0638888888888888,41.46071833333333,61.33333333333333,38.53638888888889,63.53888888888888,125.790585,9.333,121503744232.369
877,Finland,1999,0.0,0.0038888888888888,0.1361111111111111,35.203984166666665,64.50292388888889,38.580000000000005,61.56555555555556,127.17878638888888,8.363,127934744369.414
878,Finland,2000,0.0,0.0044444444444444,0.2127777777777777,40.55218861111111,63.08479527777778,39.41,58.32722222222222,126.52459805555556,8.588526316,138643238700.853
879,Finland,2001,0.0,0.0046944444444444,0.1920780555555555,36.28946944444444,63.48535555555555,42.76,70.48916666666666,124.12416555555556,8.211789474,144204183903.508
880,Finland,2002,0.0074447533333333,0.0052222222222222,0.1727419444444444,29.422075555555555,61.75069611111111,42.46,76.5911111111111,127.03492888888889,8.932421053,148763741906.139
881,Finland,2003,0.0446685197222222,0.0057222222222222,0.2503686111111111,26.01900416666667,62.60261472222222,46.99999999999999,95.5925,131.1119322222222,9.292,151445805497.394
882,Finland,2004,0.0521132730555555,0.0065,0.3256527777777777,40.64583722222222,62.15828027777777,45.28,85.87944444444445,122.21634666666664,10.37094737,163128036982.73
883,Finland,2005,0.0,0.0069999999999999,0.4527058333333333,36.484465,63.30064944444444,41.43,55.16888888888889,126.76927527777778,9.479473684,168146788316.398
884,Finland,2006,0.0074481725,0.0090833333333333,0.4081602777777777,30.544596944444447,61.91016222222222,44.28,86.15388888888889,122.9484497222222,10.75663158,181449818651.98
885,Finland,2007,0.0148855983333333,0.0100833333333333,0.5004375,37.537910277777776,62.91453944444444,40.96,81.35305555555556,123.97329472222222,9.928,200116386540.239
886,Finland,2008,0.8574984897222223,0.0103055555555555,0.6876552777777778,45.08775638888889,61.26918916666666,41.88055555555555,62.04361111111111,119.75955472222222,10.39126316,212980676990.544
887,Finland,2009,1.4465574380555557,0.0112777777777777,0.7256480555555556,33.31790111111111,62.41286555555556,37.38,62.48972222222222,112.82806777777778,8.743578947,202729051357.387
888,Finland,2010,1.4430025697222222,0.01225,0.7673466666666666,33.56122583333333,60.07636416666666,41.3,78.925,117.16453777777777,10.98021053,208937273175.52
889,Finland,2011,2.1465563658333333,0.0137222222222222,1.2475305555555556,32.140166944444445,60.73708277777778,36.120000000000005,64.11749999999999,112.63842944444444,11.18284211,220471055643.893
890,Finland,2012,2.1323845400000003,0.0146944444444444,1.2731969444444444,43.36352916666666,59.81939388888889,31.945,52.501666666666665,108.99235194444444,11.10126316,221285752810.968
891,Finland,2013,2.36621733,0.0166388888888888,1.9808583333333327,32.77211888888889,61.104866944444446,29.706666666666667,58.04138888888889,113.9495086111111,11.94263158,225680035610.262
892,Finland,2014,5.044832561111112,0.0203611111111111,2.8177244444444445,34.035474444444446,60.66530111111111,26.556666666666665,52.02472222222222,107.71380027777776,11.70726316,228058553146.46
893,Finland,2015,5.04233358888889,0.0281083333333333,5.946218055555556,42.377345,59.45206777777778,22.87861111111112,44.405,107.77184,11.31789474,232867491858.974
894,Finland,2016,1.8310540508333333,0.0558841666666666,7.793317777777777,39.71340638888889,58.97851138888889,20.076666666666668,50.92111111111111,114.02391277777777,11.42210526,246928408039.55
895,Finland,2017,4.036218194444444,0.1237374999999999,12.108585833333333,36.89393944444445,56.77368416666667,18.324166666666667,46.64555555555555,110.47462472222225,11.83368421,262026475788.422
896,Finland,2018,3.8416717833333336,0.2259436111111111,14.658721666666665,32.98024111111111,57.244844444444446,21.01277777777777,48.881388888888885,110.58849722222222,12.82526316,273463067469.717
897,Finland,2019,4.451611111111111,0.3676805555555555,15.069903333333333,30.612538888888885,59.72894833333333,20.36111111111111,41.05470416666666,108.23023277777776,13.20210526,277855715485.534
898,Finland,2020,4.634773238888889,0.6379625,19.86156361111111,38.89576944444444,58.063024166666665,19.57611111111111,36.86536805555556,98.27700972222222,11.23368421,279336075031.804
899,France,1990,0.0,0.0,0.0007555555555555,149.6277777777778,872.4472222222222,302.7535,220.8537,1077.6477133333333,1.913,1027398703008.44
900,France,1991,0.0,0.0,0.0013611111111111,160.00555555555553,920.3888888888888,331.66625,235.0423,1141.231902222222,2.102,1073275781554.92
901,France,1992,0.0724408572222222,0.0041333333333333,0.0013611111111111,191.5444444444444,940.125,330.99,207.2466,1139.4677366666665,2.134,1115291957450.63
902,France,1993,0.3618959786111111,0.0046749999999999,0.0066666666666666,180.26388888888889,1022.7444444444444,338.51475,169.33280000000002,1098.2133022222222,1.974,1134550414186.96
903,France,1994,1.0935534319444444,0.0052180555555555,0.0130666666666666,218.8722222222222,999.9472222222222,323.15025,166.54160000000002,1062.0352336111112,2.157,1186105917124.07
904,France,1995,1.7379311041666667,0.0056666666666666,0.0130949999999999,203.1083333333333,1047.8638888888888,343.97825,170.4958,1070.6969847222222,2.329,1236488955289.32
905,France,1996,2.605076995,0.0073619444444444,0.0206394444444444,183.45555555555555,1103.7222222222222,380.1465,181.6606,1093.0751283333334,2.423,1275900786162.88
906,France,1997,3.406828586111111,0.0094633333333333,0.0309122222222222,177.1222222222222,1098.5638888888889,364.46925,159.0984,1101.113786111111,2.675,1333841993452.42
907,France,1998,2.9253245055555555,0.0113569444444444,0.0541588888888888,172.48055555555555,1077.75,388.59475,189.2201,1141.113811388889,2.653,1405918415100.23
908,France,1999,3.052524130555556,0.0126319444444444,0.1026233333333333,201.42777777777772,1095.1222222222225,396.2115,169.44910000000002,1157.1685455555555,2.853,1470523899441.7
909,France,2000,3.650370105555556,0.0145,0.1333333333333333,184.34166666666667,1153.227777777778,415.9635,164.7612911111111,1138.9818347222222,2.986,1589245772376.34
910,France,2001,3.7004993861111113,0.0169999999999999,0.3615261111111111,204.96038972222223,1162.0603897222222,436.684,144.1878097222222,1144.5676694444444,3.334,1686718979590.94
911,France,2002,3.8799298111111113,0.0194722222222222,0.7266127777777778,165.60467749999998,1197.5677419444446,435.94275,148.60989611111108,1112.980892222222,3.537,1762926373243.27
912,France,2003,3.565147955555556,0.0211666666666666,1.0570513888888888,160.5818911111111,1201.6330127777778,457.26825,157.97934972222222,1114.9213683333332,3.717,1753606060052.07
913,France,2004,3.888177541666667,0.0228611111111111,1.6106688888888887,161.21576444444446,1213.3912419444443,466.92525,150.3884488888889,1124.8521247222222,3.782,1822232702082.18
914,France,2005,6.583405752777778,0.0282458333333333,2.5876583333333336,138.47468361111112,1214.5558544444443,477.12575,156.18452666666667,1109.278128888889,3.872,1926880446239.76
915,France,2006,7.972721938888889,0.0318244444444444,5.832389999999999,150.4954402777778,1203.3407233333332,460.8055,144.3175888888889,1106.1073941666666,3.841,2065693291963.23
916,France,2007,16.064713941666668,0.0478125,10.8109375,153.01062499999998,1168.0328125,447.60925,149.4089586111111,1078.2171430555554,4.216,2184319695399.6
917,France,2008,26.06936568055556,0.1108694444444444,15.030745277777775,168.03074527777775,1160.0309005555555,463.8645,140.40899,1057.442669722222,4.436,2259256991361.58
918,France,2009,27.89204036111111,0.4564813888888889,20.75679,149.52129638888889,1074.924691388889,447.31075,125.02830333333333,1015.3374627777778,4.578,2243914592231.91
919,France,2010,27.33482663333333,1.6165644444444445,25.93021472222222,163.51809805555555,1117.3093558333333,495.6445,133.87088305555554,980.4591383333334,4.917,2334676211515.6
920,France,2011,27.00110659166667,5.385061111111111,31.23231694444444,116.07423777777778,1146.4323169444444,430.19035083333335,113.6068525,959.3894416666668,5.48,2446475413051.0
921,France,2012,29.559470750000003,10.3442425,38.91450694444444,151.4093436111111,1095.742727222222,444.44295027777775,128.7003572222222,927.1686225,6.347100309,2474003939353.38
922,France,2013,30.10684336111111,12.122740833333332,41.10298916666667,181.3778261111111,1084.7356927777778,451.4315369444444,134.4942375,915.1279530555556,7.809869579,2608522466158.15
923,France,2014,32.46457508333334,15.048053888888887,43.90018166666667,159.8954825,1110.7998502777778,379.08350527777776,100.44779361111112,885.4535925,8.320373691,2662033396692.53
924,France,2015,32.7478745,18.37407194444444,54.01084166666667,138.0161138888889,1106.588204722222,407.5176458333333,99.87414194444445,885.4328288888888,8.844253078,2718496736713.76
925,France,2016,32.94605441666667,20.53314111111111,53.585119166666665,150.6950111111111,1013.9531352777776,445.2993958333333,97.52973583333332,879.3369097222221,9.63590156,2864106383742.44
926,France,2017,33.20351575,22.756562777777777,61.359225,122.4111325,995.8978225,447.6569897222223,106.45975694444444,883.0668177777777,10.33382147,2983008898740.32
927,France,2018,32.825887111111115,25.87666305555556,70.91005694444443,158.8549788888889,1026.317368888889,428.3838447222223,95.25949388888888,880.4595397222222,10.55007859,3125379876905.32
928,France,2019,34.18155683333333,29.08894833333333,85.71512277777778,138.73674666666668,988.0390702777776,436.62042333333335,74.43288333333334,873.3414119444444,10.74396169,3300063763854.41
929,France,2020,30.757135833333336,32.25706833333333,100.17449222222224,151.24241111111112,872.9482069444445,406.6228402777778,53.78302305555555,743.8599772222221,10.59525991,3166261521877.82
930,Germany,1990,0.0,0.0027777777777777,0.1972222222222222,48.15277777777778,423.6111111111111,636.8833333333333,1529.690833333333,1537.2931955555557,1.435,1545176827060.22
931,Germany,1991,0.0,0.0027777777777777,0.2777777777777778,44.02777777777778,409.44444444444446,669.1927777777778,1343.5952777777777,1607.614636666667,1.471,1679031586927.31
932,Germany,1992,0.0513711613888888,0.0111111111111111,0.7638888888888888,51.763888888888886,441.1111111111112,661.6269444444445,1214.4979822222222,1621.6551127777775,1.558,1750319818022.52
933,Germany,1993,0.0513734236111111,0.0083333333333333,1.6666666666666667,52.66666666666666,426.38888888888886,700.1133333333333,1145.7742125,1646.8728230555555,1.635,1774305509813.0
934,Germany,1994,0.28761896,0.0194444444444444,2.5250000000000004,56.09722222222222,420.0,712.9272222222222,1111.4515933333334,1631.9727644444442,1.875,1855538674677.53
935,Germany,1995,0.3594805763888889,0.0194444444444444,4.166666666666666,59.87777777777778,428.05555555555554,777.373611111111,1053.939371111111,1631.1295291666663,2.01,1923702147577.82
936,Germany,1996,0.5646552830555556,0.0333333333333333,5.644444444444445,52.27222222222222,448.925,869.91,1049.401871111111,1658.878005277778,2.098,1971845440355.01
937,Germany,1997,0.9235956402777776,0.05,8.238888888888889,52.64444444444444,473.13333333333327,831.0336111111111,1016.81826,1648.9271072222225,2.273,2015814867579.01
938,Germany,1998,1.0260493308333334,0.0972222222222222,12.469444444444443,52.78333333333333,448.8888888888889,838.6502777777778,992.5123227777776,1650.717191111111,3.256,2079491446338.83
939,Germany,1999,1.335928132222222,0.0833333333333333,15.355555555555556,57.46111111111111,472.23333333333335,836.1908333333333,955.5816636111113,1601.107261111111,3.585,2158514818382.19
940,Germany,2000,2.5692635008333333,0.1666666666666666,26.425,69.07430555555555,471.12777777777774,829.2458333333334,992.0958302777776,1570.4347999999998,4.731,2236074430853.75
941,Germany,2001,3.597043658333334,0.2097402777777777,29.002110277777778,64.13912333333333,472.7573052777777,874.4819444444444,994.9360377777778,1590.9634,5.214,2336147411682.35
942,Germany,2002,5.652283480555556,0.4441936111111111,43.28419361111111,64.87899194444444,451.9861291666666,873.1277777777779,997.1488155555556,1537.7799619444445,6.048,2406901890705.46
943,Germany,2003,8.098876597222223,0.8527244444444444,50.98092944444445,48.28108972222223,449.6826922222222,883.7197222222222,1013.6199266666666,1507.717065,8.841,2468443651729.98
944,Germany,2004,10.795379533333334,1.5078025,69.05302555555555,54.39999999999999,452.24601916666666,888.2105555555555,988.1100125,1490.490135,10.4712,2585550983186.35
945,Germany,2005,19.939837963888888,3.4484177777777774,73.24256333333332,52.82642416666666,438.5542722222222,902.8104919444444,945.3872427777776,1460.0576019444443,14.3542,2622040720917.68
946,Germany,2006,31.79875425,5.933962222222222,82.08647805555555,53.48183972222222,447.33522,920.068965,983.311267222222,1457.2371772222225,18.7004,2814007980424.13
947,Germany,2007,36.14640975,8.167968888888888,105.48765611111112,56.23015611111112,373.2934375,886.361958611111,1008.2867241666668,1319.4585586111111,24.3634,2985239513055.61
948,Germany,2008,31.71529044444445,11.667701944444444,107.10527944444443,53.96444111111112,392.7343166666666,895.0063030555555,931.8082311111112,1399.0693452777775,27.8096,3103957698735.13
949,Germany,2009,31.512588722222223,17.27021611111111,101.39135805555556,49.92700611111111,353.98827166666666,844.3012163888889,834.2924363888889,1339.8383677777776,30.9048,3015302562180.53
950,Germany,2010,31.542222222222225,30.58174833333333,100.50598166666668,54.63205527777777,366.4803680555556,880.7125,896.1722222222222,1357.644269722222,33.9517,3185431779787.34
951,Germany,2011,32.848333333333336,50.79009138888889,129.2025913888889,45.79705138888889,279.80348472222227,808.6072222222222,910.791111111111,1313.2708238888888,36.9098,3415020684916.05
952,Germany,2012,34.99255555555556,67.94848472222222,133.11515138888888,56.89848472222222,256.18484861111114,811.1005555555555,936.0741666666668,1305.3892883333333,43.2284,3487232707438.34
953,Germany,2013,31.31194444444445,79.39307222222223,135.01942777777776,58.88042166666666,249.0858433333333,849.7433333333333,963.3986111111112,1334.2623944444445,45.593,3628559701800.76
954,Germany,2014,32.83133333333333,91.7592813888889,148.86961083333333,49.84741472222222,247.1845808333333,738.9502777777777,925.895,1298.3180422222222,48.385,3807112936430.42
955,Germany,2015,30.778166666666667,97.96755944444445,203.95952388888887,48.00769361111111,232.1975130555556,769.536111111111,915.0558333333332,1296.5422633333335,50.459,3889081660716.44
956,Germany,2016,30.84444444444445,95.80858,200.9923077777778,51.6698,212.83698222222225,848.8475,889.935,1323.3187280555555,51.10351075,4165169650070.14
957,Germany,2017,31.38877777777778,98.5025,264.2325,50.375,190.811,877.3847222222222,835.9297222222222,1352.042936111111,51.08045514,4386727409191.68
958,Germany,2018,32.71790155555556,113.79064333333334,273.2700291666667,44.6747075,188.9013158333333,858.5072222222221,806.69,1286.682612777778,51.07852221,4579331237558.63
959,Germany,2019,32.16014116666667,114.87663527777778,311.7407983333333,50.00055555555555,185.89263222222223,886.8708333333333,624.2177777777778,1294.7367430555555,50.41662869,4624363265512.61
960,Germany,2020,39.2640995,124.8362811111111,323.10639444444445,45.96985027777778,158.81346027777778,865.4552319444444,512.2222222222223,1169.139651111111,50.81558988,4560920212744.35
961,Greece,1990,0.0,0.0,0.0055555555555555,4.913888888888889,0.0,1.6065,93.72660027777778,186.74254972222224,0.0,135662961716.174
962,Greece,1991,0.0,0.0,0.0055555555555555,8.608333333333333,0.0,1.587,90.17141388888888,190.55425888888888,0.0,144598774637.096
963,Greece,1992,0.0,0.0,0.0222222222222222,6.1194444444444445,0.0,1.4665,94.08823527777778,194.5225908333333,0.001,148929193667.723
964,Greece,1993,0.0,0.0,0.1305555555555555,6.338888888888889,0.0,1.0815,94.04727416666668,198.51204194444443,0.001,150019949588.098
965,Greece,1994,0.0,0.0,0.1027777777777777,7.219444444444444,0.0,0.5532499999999999,94.24908972222222,203.04324694444443,0.001,156287971430.831
966,Greece,1995,0.0,0.0,0.0944444444444444,9.80277777777778,0.0,0.51025,93.93197444444444,211.8128688888889,0.001,162915634113.977
967,Greece,1996,0.0,0.0,0.1,12.077777777777778,0.0,0.5732499999999999,91.37746833333334,219.8805461111111,0.0,171283827746.424
968,Greece,1997,0.0,0.0,0.1027777777777777,10.783333333333331,0.0,1.98875,98.41098972222224,222.0585208333333,0.0,182903868476.271
969,Greece,1998,0.0,0.0,0.2027777777777777,10.325,0.0,8.145165555555556,102.95044638888888,232.4791719444445,0.0,193331471980.936
970,Greece,1999,0.0,0.0,0.4499999999999999,12.755555555555556,0.0,14.603706111111112,99.02892666666668,227.01151027777777,0.001,198711870247.148
971,Greece,2000,0.0,0.0,1.2527777777777778,10.258333333333333,0.0,19.60187583333333,104.94780583333332,236.24865916666667,0.0,210888280059.065
972,Greece,2001,0.0,0.0,2.086363611111111,5.787175277777778,0.0,19.34476833333333,108.47605694444444,239.57070472222225,0.079,227613606520.601
973,Greece,2002,0.0,0.0,1.785,7.677419444444444,0.0,20.80513888888889,104.36563138888889,240.7246775,0.126,246559427543.151
974,Greece,2003,0.0,0.0,2.781570555555556,12.984295,0.0,23.520194166666663,104.92748833333332,252.7501758333333,0.105,261143779868.687
975,Greece,2004,0.0,0.0027083333333333,3.0345541666666667,12.64713388888889,0.0,25.85473027777778,107.55803138888888,247.7280863888889,0.123,278922849647.379
976,Greece,2005,0.0,0.0026888888888888,3.4053797222222224,13.495095,0.0,26.0325,106.09819888888887,249.09126916666665,0.122,281028288686.782
977,Greece,2006,0.0,0.0026722222222222,4.541352222222222,15.676886666666666,0.0,30.693,97.70742138888887,260.4898397222222,0.114,314621986988.324
978,Greece,2007,0.0,0.0026555555555555,4.8290625,6.882343888888889,0.0,38.86781194444445,103.01638833333332,263.440535,0.184,323944154182.624
979,Greece,2008,0.0,0.0131944444444444,5.918323055555556,8.742857222222222,0.0,40.5268025,96.96925361111111,252.57150222222225,0.191,341817993053.192
980,Greece,2009,0.0,0.1311727777777777,6.671450555555555,14.098456666666667,0.0,34.03144277777778,98.00819638888888,236.80883416666663,0.218,337199589172.553
981,Greece,2010,0.0,0.4119630555555555,7.076380277777778,19.45092027777778,0.0,37.295609166666665,91.50558444444444,214.71915305555555,0.19,310430983258.469
982,Greece,2011,0.0,1.580792777777778,8.59070111111111,10.394359722222225,0.0,45.98988138888888,91.849495,204.57790027777776,0.207,285079593304.756
983,Greece,2012,0.0,4.363333333333333,9.916666666666668,11.341060555555556,0.0,42.26817805555556,94.6588961111111,178.3314413888889,0.204,275143590350.289
984,Greece,2013,0.0,9.339759166666669,10.596837222222222,16.247289166666665,0.0,37.30692583333333,81.26120583333332,164.7615880555555,0.216,284949103892.689
985,Greece,2014,0.0,9.650299444444444,9.38817361111111,11.391018055555556,0.0,28.44269027777778,78.09800861111111,163.37819638888888,0.22,290011169381.561
986,Greece,2015,0.0,9.866071388888887,11.690029722222222,15.426488055555556,0.0,30.713879722222224,65.44080055555555,170.19883666666666,0.231,289570760339.534
987,Greece,2016,0.0,9.88313611111111,12.941124166666668,13.939496944444445,0.0,39.978,50.69211138888889,169.91695694444445,0.274,296466369907.234
988,Greece,2017,0.0,9.9786925,13.8424675,9.9063675,0.0,48.213,55.77974777777777,173.99319138888887,0.310028,307636097252.196
989,Greece,2018,0.0,9.421211111111113,15.658538333333333,14.274651388888888,0.0,47.2059,53.17601194444444,171.97307333333333,0.31407,317881651462.228
990,Greece,2019,0.0,10.965949444444444,17.993048333333334,9.849435833333333,0.0,51.8247,60.24585388888889,177.2225752777778,0.402027,325467199371.978
991,Greece,2020,0.0,12.020363611111112,22.9576975,8.486290555555556,0.0,57.0231,31.81326583333333,142.23958694444443,0.372932887,299066091543.372
992,Hong Kong,1990,0.0,0.0,0.0,0.0,0.0,0.0,63.87196,75.48578305555554,0.0,
993,Hong Kong,1991,0.0,0.0,0.0,0.0,0.0,0.0,68.91938,75.47003472222222,0.0,
994,Hong Kong,1992,0.0,0.0,0.0,0.0,0.0,0.0,73.05966,96.86925805555556,0.0,
995,Hong Kong,1993,0.0,0.0,0.0,0.0,0.0,0.0,84.60825,100.894055,0.0,
996,Hong Kong,1994,0.0,0.0,0.0,0.0,0.0,0.0,60.44111,107.65178527777778,0.0,
997,Hong Kong,1995,0.0,0.0,0.0,0.0,0.0,0.3039472222222222,65.15126,115.22543277777778,0.0,
998,Hong Kong,1996,0.0,0.0,0.0,0.0,0.0,19.268679722222224,48.41569,112.90665194444443,0.0,
999,Hong Kong,1997,0.0,0.0,0.0,0.0,0.0,30.08659583333333,40.85619,111.750325,0.0,
1000,Hong Kong,1998,0.0,0.0,0.0,0.0,0.0,28.225656666666666,50.78821,107.21989944444444,0.0,
1001,Hong Kong,1999,0.0,0.0,0.0,0.0,0.0,31.124636944444443,43.41361111111112,114.08350638888888,0.0,
1002,Hong Kong,2000,0.0,0.0,0.0,0.0,0.0,28.13694361111111,50.44972222222222,118.88865361111112,0.0,
1003,Hong Kong,2001,0.0,0.0,0.0,0.0,0.0,28.396699166666664,79.68833333333333,141.3351925,0.0,
1004,Hong Kong,2002,0.0,0.0,0.0,0.0,0.0,26.977535,61.98861111111111,154.46638166666665,0.0,
1005,Hong Kong,2003,0.0,0.0,0.0,0.0,0.0,17.347585,78.61527777777778,155.4425797222222,0.0,
1006,Hong Kong,2004,0.0,0.0,0.0,0.0,0.0,25.060979166666662,73.4063888888889,183.0595669444444,0.0,
1007,Hong Kong,2005,0.0,0.0,0.0,0.0,0.0,25.118761111111112,79.86222222222221,165.1094936111111,0.0,
1008,Hong Kong,2006,0.0,0.0,0.0018555555555555,0.0,0.0,27.55684277777777,79.73416666666667,178.45948972222223,0.0,
1009,Hong Kong,2007,0.0,0.0,0.0022972222222222,0.0,0.0,25.74429138888889,86.99805555555555,191.2696686111111,0.0,
1010,Hong Kong,2008,0.0,0.0,0.0021305555555555,0.0,0.0,29.78086361111111,79.72166666666666,173.34848916666667,0.0,
1011,Hong Kong,2009,0.0,0.0,0.0028888888888888,0.0,0.0,28.92262388888889,83.24777777777778,196.6848675,0.0,
1012,Hong Kong,2010,0.0,0.0009138888888888,0.0027138888888888,0.0,0.0,35.94312861111111,72.42305555555555,212.63667138888889,0.039,
1013,Hong Kong,2011,0.0,0.0017916666666666,0.00225,0.0,0.0,28.625381944444445,86.14694444444444,214.10520916666667,0.043,
1014,Hong Kong,2012,0.0,0.0022,0.0027111111111111,0.0,0.0,26.359235277777778,84.79666666666667,205.13831916666663,0.041,
1015,Hong Kong,2013,0.0,0.0028333333333333,0.0021416666666666,0.0,0.0,24.83327694444445,90.37638888888888,209.55984416666664,0.036,
1016,Hong Kong,2014,0.0,0.0028055555555555,0.0022916666666666,0.0,0.0,23.870396944444444,94.72611111111112,198.7435236111111,0.043,
1017,Hong Kong,2015,0.0,0.0026055555555555,0.0020527777777777,0.0,0.0,30.456371388888886,77.90111111111112,217.88065388888887,0.057,
1018,Hong Kong,2016,0.0,0.0024611111111111,0.0012361111111111,0.0,0.0,31.265652222222226,77.89527777777776,225.6776883333333,0.065,
1019,Hong Kong,2017,0.0,0.0021388888888888,0.0026138888888888,0.0,0.0,31.16138277777777,72.96777777777777,254.88596416666667,0.065044,
1020,Hong Kong,2018,0.0,0.0027333333333333,0.0017388888888888,0.0,0.0,30.17350055555556,72.96777777777777,258.23369305555553,0.067185,
1021,Hong Kong,2019,0.0,0.0026305555555555,0.0016749999999999,0.0,0.0,31.1616225,71.76916666666666,241.48848583333333,0.074119394,
1022,Hong Kong,2020,0.0,0.0027749999999999,0.0020361111111111,0.0,0.0,49.4425875,38.230555555555554,170.09183194444444,0.120143221,
1023,Hungary,1990,0.0,0.0,0.0,0.4944444444444444,38.141666666666666,103.65888888888888,71.60920138888889,108.34432555555556,0.017,
1024,Hungary,1991,0.0,0.0,0.0,0.5388888888888889,38.12777777777777,102.78944444444444,66.68337305555555,92.70760194444443,0.024,86315335601.8802
1025,Hungary,1992,0.0,0.0,0.0,0.4388888888888889,38.78888888888888,90.36,60.13497361111112,98.78591388888889,0.046,85577250728.6728
1026,Hungary,1993,0.0,0.0,0.0,0.4611111111111111,38.32222222222222,97.23777777777777,54.1696325,90.0505163888889,0.039,87101019935.0327
